# _tick,_time,bootstrap/started
0,1760539683.8723793,1
1,1760539756.7761536,,72.89650964736938,6.0,6.0,80000.0,0.0,370.0,0.3333333333333333,-0.3333333333333333,0.3333333333333333,-0.3333333333333333,0.6666666666666666,-0.6666666666666666,0.0,0.16666666666666666,0.0,344,398,34.43554497758547,0.0069023678079247475,0.018565383,0.23791909,0.16935387253761292,0.05107423,2.3158832,-0.05202188715338707,0.018359086,0.6921498,-0.178240105509758,0.05581621,2.4371352,-0.01350143807940185,0.03595372661948204,1.420771837234497,1.3333333333333333,0.3333333333333333,1097.446234216057,296.3104832383354
2,1760539805.6023157,,48.81913757324219,43.0,49.0,40000.0,0.0,503.76363636363635,0.9636363636363636,-0.9636363636363636,0.9636363636363636,-0.9636363636363636,1.9272727272727272,-1.9272727272727272,0.0,0.04081632653061224,0.0,344,600,45.85029621439224,-0.010818651290610434,0.0572389318421483,0.5214589381217957,0.1395509502291679,0.14279094584286212,2.7801699304580687,-0.02267272312194109,0.11463858367875218,1.187589731812477,-0.14817743197083472,0.148382753059268,2.900303387641907,-0.010529464038554582,0.11576280360575765,1.847380497008562,3.8545454545454545,0.9636363636363636,-819.3508117587894,3170.8876415065147
3,1760539852.178686,,46.57075572013855,11.0,60.0,40000.0,0.0,612.8695652173913,0.7217391304347827,-0.7217391304347827,0.7217391304347827,-0.7217391304347827,1.4434782608695653,-1.4434782608695653,0.0,0.05,0.0,344,791,56.02405937984586,-0.006753023030515761,0.058947350614890454,0.5625180618524551,0.13153378550112246,0.1468459156654775,2.8215205338954923,-0.01578085907660425,0.11905311450418084,1.245490255087614,-0.1400593641206622,0.15245573960319164,2.939608406782151,-0.007764865181664936,0.11932553009693511,1.892284314404428,2.8869565217391306,0.7217391304347827,0.0,850.3190336435921
4,1760539898.918005,,46.73441028594971,-8.0,52.0,40000.0,0.0,691.425,0.45,-0.45,0.45,-0.45,0.9,-0.9,0.0,0.07692307692307693,0.0,344,996,63.03425603482174,0.00037924308922421095,0.06425120410649851,0.6307567308738231,0.13409495403429864,0.14723277684325722,2.827720237442493,-0.019818526958215982,0.1200705290934015,1.2715158870902654,-0.1421470223443657,0.15253516376166795,2.9418174471879013,-0.006872838044764705,0.12102241845120629,1.9179525756486207,1.8,0.45,0.0,-616.2482809515299
5,1760539945.4629316,,46.53960299491882,-5.0,47.0,40000.0,0.0,746.7322404371585,0.12021857923497267,-0.12021857923497267,0.12021857923497267,-0.12021857923497267,0.24043715846994534,-0.24043715846994534,0.0,0.10638297872340426,0.0,344,1191,68.1602258270637,0.0020161839897738483,0.06423153273816493,0.6397083937019562,0.13862891186833765,0.14989184399755798,2.850899434031996,-0.025649484426022433,0.12331298379993072,1.3122505258496728,-0.14613301364493173,0.15471302426604192,2.9601917026400337,-0.007784350553210667,0.12303734620042389,1.9407625140559146,0.4808743169398907,0.12021857923497267,0.0,-386.76737319751595
6,1760539992.186789,,46.718404054641724,4.0,51.0,40000.0,0.0,769.0569948186528,-0.16580310880829016,0.16580310880829016,-0.16580310880829016,0.16580310880829016,-0.3316062176165803,0.3316062176165803,0.0,0.09803921568627451,0.0196078431372549,350,1377,70.12116939622734,-0.0021608638912882887,0.06586488534639309,0.6715146851044447,0.1403431705401816,0.14979887306401016,2.8472943426991835,-0.028405394023595706,0.12345304052041645,1.3232422574228413,-0.14749919285210653,0.15443815695425153,2.9537851000209816,-0.009430570056702225,0.12338873897126781,1.9489590963118628,0.6632124352331606,0.16580310880829016,0.0,308.2297071440582
7,1760540039.9015887,,47.709407567977905,10.0,61.0,40000.0,0.0,795.19,0.155,-0.155,0.155,-0.155,0.31,-0.31,0.0,0.09836065573770492,0.01639344262295082,362,1501,72.22731439199299,-0.00662972196628074,0.06773026580744713,0.7041912275539374,0.13822019513932995,0.148638707701979,2.8247612810737968,-0.027218125271081,0.12259116725779184,1.317539122782916,-0.1449541530831094,0.15331999728439727,2.9331266167299317,-0.010145451295285296,0.12307003451290381,1.9449045620351455,0.62,0.155,0.0,754.5681624469144
8,1760540088.5652895,,48.65808820724487,-17.0,44.0,40000.0,0.0,798.535,0.16,-0.16,0.16,-0.16,0.32,-0.32,0.0,0.1590909090909091,0.022727272727272728,362,1501,72.6362631284818,-0.008027671407088896,0.06751908056122455,0.7088135997460951,0.13346847824576746,0.14870130855001187,2.8252476083875706,-0.023325005359655895,0.12314208539416435,1.3355730406561916,-0.13985240787319353,0.1535642437305539,2.9352288613429667,-0.009434151598542717,0.12323167955898867,1.9512157775332062,0.64,0.16,0.0,-1257.755950857266
9,1760540135.7741914,,47.203248739242554,-3.0,41.0,40000.0,0.0,779.675,0.3,-0.3,0.3,-0.3,0.6,-0.6,0.0,0.1951219512195122,0.024390243902439025,362,1501,70.80116737354547,-0.0059578503609905705,0.06756862643123238,0.7178865062004928,0.12860824786623337,0.14890073408460225,2.8273639825348655,-0.019556924199396586,0.12359678323238235,1.3518709023593098,-0.13510320600620399,0.15362238136379167,2.934337044359633,-0.008002433175089443,0.12342213127800217,1.9578646088635754,1.2,0.3,0.0,-228.79781134685734
10,1760540181.61042,,45.83118200302124,23.0,64.0,40000.0,0.0,783.18,0.07,-0.07,0.07,-0.07,0.14,-0.14,0.0,0.140625,0.015625,380,1501,71.40548145849257,-0.00235593324768523,0.06864490112993084,0.739503009809905,0.12573512287706157,0.1480146465383753,2.812298562714552,-0.017911854188025864,0.1229146085994189,1.3497946996490406,-0.13250473404014085,0.15261284594708446,2.915248767490561,-0.006759349649697592,0.12304675055370237,1.9542112599160146,0.28,0.07,0.0,1806.6302543657227
